,TickerSymbol,ContractName,Open,High,Low,Close,Settlement,Volume,OpenInterest,Date
530,PEGAS G8BM022024,Feb-2024,27.9,29.05,27.75,28.75,28.93,120.0,17136,2024-01-26T00:00:00.0000000
531,PEGAS G8BM022024,Feb-2024,29.7,29.8,28.95,29.2,28.974,99.0,17215,2024-01-29T00:00:00.0000000
532,PEGAS G8BM022024,Feb-2024,28.65,30.4,28.65,30.2,30.354,459.0,17652,2024-01-30T00:00:00.0000000
533,PEGAS G8BM032024,Mar-2024,30.55,31.0,30.2,31.0,31.155,37.0,15583,2024-01-31T00:00:00.0000000
534,PEGAS G8BM032024,Mar-2024,31.3,31.3,30.075,30.075,30.075,124.0,15607,2024-02-01T00:00:00.0000000
535,PEGAS G8BM032024,Mar-2024,29.99,30.25,29.75,30.25,30.194,62.0,15615,2024-02-02T00:00:00.0000000
536,PEGAS G8BM032024,Mar-2024,30.08,30.08,29.4,29.4,29.402,155.0,15727,2024-02-05T00:00:00.0000000
537,PEGAS G8BM032024,Mar-2024,29.3,29.7,29.3,29.625,29.608,145.0,15849,2024-02-06T00:00:00.0000000
538,PEGAS G8BM032024,Mar-2024,29.3,29.7,29.1,29.15,29.117,78.0,15970,2024-02-07T00:00:00.0000000
539,PEGAS G8BM032024,Mar-2024,29.1,29.2,28.35,28.35,28.507,113.0,16083,2024-02-08T00:00:00.0000000
540,PEGAS G8BM032024,Mar-2024,28.1,28.2,27.8,27.8,27.894,89.0,16169,2024-02-09T00:00:00.0000000
541,PEGAS G8BM032024,Mar-2024,27.0,27.1,26.6,26.6,26.593,127.0,16264,2024-02-12T00:00:00.0000000
542,PEGAS G8BM032024,Mar-2024,27.3,27.3,26.15,26.15,26.246,112.0,16373,2024-02-13T00:00:00.0000000
543,PEGAS G8BM032024,Mar-2024,26.0,26.2,25.8,25.825,25.647,84.0,16454,2024-02-14T00:00:00.0000000
544,PEGAS G8BM032024,Mar-2024,26.25,26.25,25.8,25.975,25.949,98.0,16539,2024-02-15T00:00:00.0000000
545,PEGAS G8BM032024,Mar-2024,26.0,26.0,25.4,25.5,25.629,106.0,16755,2024-02-16T00:00:00.0000000
546,PEGAS G8BM032024,Mar-2024,25.5,25.5,24.65,24.65,24.646,213.0,16941,2024-02-19T00:00:00.0000000
547,PEGAS G8BM032024,Mar-2024,24.75,25.35,24.75,25.35,25.347,200.0,17179,2024-02-20T00:00:00.0000000
548,PEGAS G8BM032024,Mar-2024,24.775,25.275,24.75,25.25,25.243,114.0,17353,2024-02-21T00:00:00.0000000
549,PEGAS G8BM032024,Mar-2024,25.25,25.25,24.5,24.5,24.5,103.0,17423,2024-02-22T00:00:00.0000000
550,PEGAS G8BM032024,Mar-2024,24.0,24.5,24.0,24.2,24.201,96.0,17697,2024-02-23T00:00:00.0000000
551,PEGAS G8BM032024,Mar-2024,24.55,25.5,24.25,25.325,25.281,201.0,17723,2024-02-26T00:00:00.0000000
552,PEGAS G8BM032024,Mar-2024,24.85,26.0,24.85,26.0,25.615,69.0,17788,2024-02-27T00:00:00.0000000
553,PEGAS G8BM032024,Mar-2024,26.35,27.3,26.35,27.1,26.96,317.0,17915,2024-02-28T00:00:00.0000000
554,PEGAS G8BM042024,Apr-2024,26.8,26.8,26.15,26.5,26.439,43.0,2610,2024-02-29T00:00:00.0000000
555,PEGAS G8BM042024,Apr-2024,26.8,27.21,26.75,27.21,27.178,88.0,3270,2024-03-01T00:00:00.0000000
556,PEGAS G8BM042024,Apr-2024,26.5,28.25,26.2,28.25,28.216,135.0,3396,2024-03-04T00:00:00.0000000
557,PEGAS G8BM042024,Apr-2024,28.9,29.65,28.7,28.7,28.703,210.0,3578,2024-03-05T00:00:00.0000000
558,PEGAS G8BM042024,Apr-2024,29.65,29.65,27.65,27.65,27.716,62.0,3622,2024-03-06T00:00:00.0000000
559,PEGAS G8BM042024,Apr-2024,27.7,27.8,27.12,27.3,27.124,280.0,3849,2024-03-07T00:00:00.0000000
560,PEGAS G8BM042024,Apr-2024,27.6,27.8,27.1,27.1,27.453,89.0,3867,2024-03-08T00:00:00.0000000
561,PEGAS G8BM042024,Apr-2024,27.5,27.5,26.125,26.3,26.298,199.0,3999,2024-03-11T00:00:00.0000000
562,PEGAS G8BM042024,Apr-2024,25.7,26.205,25.7,26.2,26.18,200.0,4118,2024-03-12T00:00:00.0000000
563,PEGAS G8BM042024,Apr-2024,26.0,26.35,26.0,26.2,26.238,99.0,4206,2024-03-13T00:00:00.0000000
564,PEGAS G8BM042024,Apr-2024,26.1,27.45,26.1,27.45,27.457,75.0,4281,2024-03-14T00:00:00.0000000
565,PEGAS G8BM042024,Apr-2024,27.6,28.4,27.5,28.275,28.216,327.0,4521,2024-03-15T00:00:00.0000000
566,PEGAS G8BM042024,Apr-2024,29.9,30.125,29.7,30.09,30.081,212.0,4735,2024-03-18T00:00:00.0000000
567,PEGAS G8BM042024,Apr-2024,29.75,30.175,29.0,29.95,30.099,125.0,4907,2024-03-19T00:00:00.0000000
568,PEGAS G8BM042024,Apr-2024,29.5,29.6,28.85,28.85,28.866,303.0,5165,2024-03-20T00:00:00.0000000
569,PEGAS G8BM042024,Apr-2024,28.25,28.35,27.35,27.35,27.389,311.0,5360,2024-03-21T00:00:00.0000000
570,PEGAS G8BM042024,Apr-2024,27.95,28.65,27.825,28.65,28.643,279.0,5598,2024-03-22T00:00:00.0000000
571,PEGAS G8BM042024,Apr-2024,29.3,29.6,29.1,29.4,29.408,301.0,6095,2024-03-25T00:00:00.0000000
572,PEGAS G8BM042024,Apr-2024,29.0,29.0,28.0,28.0,28.273,603.0,16577,2024-03-26T00:00:00.0000000
573,PEGAS G8BM042024,Apr-2024,28.35,28.6,27.85,28.5,28.508,304.0,16816,2024-03-27T00:00:00.0000000
574,PEGAS G8BM052024,May-2024,28.35,28.65,28.35,28.65,28.652,6.0,11178,2024-03-28T00:00:00.0000000
575,PEGAS G8BM052024,May-2024,28.0,28.2,27.5,27.5,27.564,220.0,11251,2024-04-02T00:00:00.0000000
576,PEGAS G8BM052024,May-2024,27.1,27.15,26.7,26.7,26.768,163.0,11394,2024-04-03T00:00:00.0000000
577,PEGAS G8BM052024,May-2024,27.25,27.55,27.15,27.5,27.504,165.0,11511,2024-04-04T00:00:00.0000000
578,PEGAS G8BM052024,May-2024,27.455,27.5,27.25,27.4,27.774,87.0,11592,2024-04-05T00:00:00.0000000
579,PEGAS G8BM052024,May-2024,27.9,28.35,27.9,28.3,29.057,194.0,11780,2024-04-08T00:00:00.0000000
580,PEGAS G8BM052024,May-2024,28.955,29.5,28.6,28.6,28.201,66.0,11846,2024-04-09T00:00:00.0000000
581,PEGAS G8BM052024,May-2024,29.05,29.05,27.8,28.6,28.112,126.0,12144,2024-04-10T00:00:00.0000000
582,PEGAS G8BM052024,May-2024,29.4,30.4,29.4,30.4,30.402,99.0,12242,2024-04-11T00:00:00.0000000
583,PEGAS G8BM052024,May-2024,31.28,31.75,30.0,31.7,31.603,223.0,12503,2024-04-12T00:00:00.0000000
584,PEGAS G8BM052024,May-2024,31.0,31.675,30.975,31.475,32.013,71.0,12577,2024-04-15T00:00:00.0000000
585,PEGAS G8BM052024,May-2024,33.245,34.5,33.15,33.9,33.925,178.0,12750,2024-04-16T00:00:00.0000000
586,PEGAS G8BM052024,May-2024,33.8,33.8,32.2,32.2,32.315,126.0,12867,2024-04-17T00:00:00.0000000
587,PEGAS G8BM052024,May-2024,31.725,33.5,31.725,33.4,33.36,442.0,13175,2024-04-18T00:00:00.0000000
588,PEGAS G8BM052024,May-2024,32.425,32.89,31.65,31.65,31.776,116.0,13257,2024-04-19T00:00:00.0000000
589,PEGAS G8BM052024,May-2024,31.0,31.4,30.4,30.4,30.403,398.0,13845,2024-04-22T00:00:00.0000000
590,PEGAS G8BM052024,May-2024,30.2,30.8,29.8,29.8,29.451,191.0,14098,2024-04-23T00:00:00.0000000
591,PEGAS G8BM052024,May-2024,30.1,30.27,29.2,30.2,29.98,611.0,14675,2024-04-24T00:00:00.0000000
592,PEGAS G8BM052024,May-2024,30.55,31.065,30.25,31.065,30.594,305.0,14899,2024-04-25T00:00:00.0000000
593,PEGAS G8BM052024,May-2024,30.35,30.35,29.45,29.5,29.499,320.0,15138,2024-04-26T00:00:00.0000000
594,PEGAS G8BM052024,May-2024,28.9,28.9,28.55,28.65,28.672,458.0,15706,2024-04-29T00:00:00.0000000
595,PEGAS G8BM062024,Jun-2024,29.45,30.1,29.45,29.9,29.785,118.0,11327,2024-04-30T00:00:00.0000000
596,PEGAS G8BM062024,Jun-2024,30.13,31.51,30.13,31.5,31.482,260.0,11687,2024-05-02T00:00:00.0000000
597,PEGAS G8BM062024,Jun-2024,31.75,32.175,30.585,30.585,31.04,214.0,11871,2024-05-03T00:00:00.0000000
598,PEGAS G8BM062024,Jun-2024,31.5,32.5,31.5,32.15,32.476,196.0,12066,2024-05-06T00:00:00.0000000
599,PEGAS G8BM062024,Jun-2024,32.4,32.75,31.25,31.3,31.478,199.0,12265,2024-05-07T00:00:00.0000000
600,PEGAS G8BM062024,Jun-2024,30.83,31.4,30.83,31.0,31.0,110.0,12398,2024-05-08T00:00:00.0000000
601,PEGAS G8BM062024,Jun-2024,31.29,31.6,31.225,31.225,31.046,118.0,12655,2024-05-09T00:00:00.0000000
602,PEGAS G8BM062024,Jun-2024,30.5,30.7,30.05,30.15,30.209,112.0,12756,2024-05-10T00:00:00.0000000
603,PEGAS G8BM062024,Jun-2024,29.55,29.775,29.55,29.65,29.844,121.0,12900,2024-05-13T00:00:00.0000000
604,PEGAS G8BM062024,Jun-2024,29.75,30.525,29.75,30.5,30.106,153.0,13046,2024-05-14T00:00:00.0000000
605,PEGAS G8BM062024,Jun-2024,30.72,31.1,30.25,30.25,30.254,229.0,13253,2024-05-15T00:00:00.0000000
606,PEGAS G8BM062024,Jun-2024,30.3,30.825,30.3,30.825,30.667,187.0,13386,2024-05-16T00:00:00.0000000
607,PEGAS G8BM062024,Jun-2024,31.89,31.89,30.765,30.765,31.247,74.0,13459,2024-05-17T00:00:00.0000000
608,PEGAS G8BM062024,Jun-2024,32.13,32.5,32.13,32.5,32.354,67.0,13548,2024-05-20T00:00:00.0000000
609,PEGAS G8BM062024,Jun-2024,32.5,33.675,32.1,33.675,33.663,199.0,13690,2024-05-21T00:00:00.0000000
610,PEGAS G8BM062024,Jun-2024,34.4,35.0,34.4,34.475,35.051,584.0,14244,2024-05-22T00:00:00.0000000
611,PEGAS G8BM062024,Jun-2024,36.6,36.9,35.7,36.4,36.536,387.0,14429,2024-05-23T00:00:00.0000000
612,PEGAS G8BM062024,Jun-2024,35.5,35.5,34.7,35.15,35.158,118.0,14546,2024-05-24T00:00:00.0000000
613,PEGAS G8BM062024,Jun-2024,35.65,36.2,35.5,36.2,36.483,10.0,14524,2024-05-27T00:00:00.0000000
614,PEGAS G8BM062024,Jun-2024,35.2,35.6,34.8,34.8,34.973,423.0,14937,2024-05-28T00:00:00.0000000
615,PEGAS G8BM062024,Jun-2024,35.7,35.7,34.595,35.3,35.262,117.0,15053,2024-05-29T00:00:00.0000000
616,PEGAS G8BM062024,Jun-2024,35.4,35.85,35.4,35.7,36.417,27.0,15070,2024-05-30T00:00:00.0000000
617,PEGAS G8BM072024,Jul-2024,37.05,37.05,37.05,37.05,35.272,2.0,2026,2024-05-31T00:00:00.0000000
618,PEGAS G8BM072024,Jul-2024,37.5,38.2,37.25,37.25,37.184,14.0,2030,2024-06-03T00:00:00.0000000
619,PEGAS G8BM072024,Jul-2024,37.25,37.25,35.4,35.4,35.03,88.0,2096,2024-06-04T00:00:00.0000000
620,PEGAS G8BM072024,Jul-2024,35.45,35.45,34.4,34.4,34.477,364.0,2419,2024-06-05T00:00:00.0000000
621,PEGAS G8BM072024,Jul-2024,35.15,35.15,34.6,34.6,34.813,47.0,2464,2024-06-06T00:00:00.0000000
622,PEGAS G8BM072024,Jul-2024,33.925,34.35,33.75,34.0,34.05,161.0,2620,2024-06-07T00:00:00.0000000
623,PEGAS G8BM072024,Jul-2024,33.6,34.1,33.35,34.1,35.115,69.0,2689,2024-06-10T00:00:00.0000000
624,PEGAS G8BM072024,Jul-2024,35.63,35.63,34.85,34.85,35.31,34.0,2785,2024-06-11T00:00:00.0000000
625,PEGAS G8BM072024,Jul-2024,36.15,36.35,35.9,35.9,36.211,167.0,2947,2024-06-12T00:00:00.0000000
626,PEGAS G8BM072024,Jul-2024,37.12,37.3,36.6,36.6,36.807,114.0,3070,2024-06-13T00:00:00.0000000
627,PEGAS G8BM072024,Jul-2024,36.79,36.8,35.9,36.5,36.483,240.0,3290,2024-06-14T00:00:00.0000000
628,PEGAS G8BM072024,Jul-2024,35.7,36.0,35.6,35.6,35.242,56.0,3341,2024-06-17T00:00:00.0000000
629,PEGAS G8BM072024,Jul-2024,35.5,35.75,35.5,35.61,35.727,92.0,3433,2024-06-18T00:00:00.0000000
630,PEGAS G8BM072024,Jul-2024,35.55,36.55,35.55,36.395,36.388,184.0,3617,2024-06-19T00:00:00.0000000
631,PEGAS G8BM072024,Jul-2024,36.0,36.0,35.86,35.86,35.8,88.0,3720,2024-06-20T00:00:00.0000000
632,PEGAS G8BM072024,Jul-2024,35.45,35.45,35.25,35.25,35.125,121.0,3851,2024-06-21T00:00:00.0000000
633,PEGAS G8BM072024,Jul-2024,35.3,35.45,35.1,35.35,35.338,226.0,4077,2024-06-24T00:00:00.0000000
634,PEGAS G8BM072024,Jul-2024,35.85,36.13,35.8,36.13,36.227,247.0,4393,2024-06-25T00:00:00.0000000
635,PEGAS G8BM072024,Jul-2024,36.125,36.145,35.25,35.25,35.229,37.0,15236,2024-06-26T00:00:00.0000000
636,PEGAS G8BM072024,Jul-2024,36.075,36.075,35.45,35.45,35.908,76.0,15282,2024-06-27T00:00:00.0000000
637,PEGAS G8BM082024,Aug-2024,35.45,35.49,35.45,35.49,35.427,34.0,13057,2024-06-28T00:00:00.0000000
638,PEGAS G8BM082024,Aug-2024,35.15,35.15,34.5,34.5,34.329,175.0,13232,2024-07-01T00:00:00.0000000
639,PEGAS G8BM082024,Aug-2024,34.18,34.5,34.18,34.5,34.52,81.0,13313,2024-07-02T00:00:00.0000000
640,PEGAS G8BM082024,Aug-2024,33.7,33.7,33.5,33.5,33.507,177.0,13475,2024-07-03T00:00:00.0000000
641,PEGAS G8BM082024,Aug-2024,34.0,34.35,34.0,34.35,34.02,452.0,13927,2024-07-04T00:00:00.0000000
642,PEGAS G8BM082024,Aug-2024,33.85,33.9,33.65,33.755,33.794,165.0,14092,2024-07-05T00:00:00.0000000
643,PEGAS G8BM082024,Aug-2024,33.95,33.95,33.0,33.0,32.999,76.0,14162,2024-07-08T00:00:00.0000000
644,PEGAS G8BM082024,Aug-2024,33.0,33.0,31.905,32.155,32.153,182.0,14314,2024-07-09T00:00:00.0000000
645,PEGAS G8BM082024,Aug-2024,32.25,32.5,31.75,31.75,31.753,103.0,14397,2024-07-10T00:00:00.0000000
646,PEGAS G8BM082024,Aug-2024,31.52,32.5,31.515,32.2,32.217,137.0,14521,2024-07-11T00:00:00.0000000
647,PEGAS G8BM082024,Aug-2024,32.125,33.025,32.125,33.025,32.867,13.0,14523,2024-07-12T00:00:00.0000000
648,PEGAS G8BM082024,Aug-2024,32.85,32.85,32.45,32.475,32.568,54.0,14558,2024-07-15T00:00:00.0000000
649,PEGAS G8BM082024,Aug-2024,33.45,34.35,33.4,34.2,34.22,87.0,14569,2024-07-16T00:00:00.0000000
650,PEGAS G8BM082024,Aug-2024,34.2,34.35,33.325,33.325,33.347,116.0,14633,2024-07-17T00:00:00.0000000
651,PEGAS G8BM082024,Aug-2024,33.35,33.7,33.35,33.7,34.02,72.0,14665,2024-07-18T00:00:00.0000000
652,PEGAS G8BM082024,Aug-2024,33.5,33.75,33.5,33.6,33.538,71.0,14710,2024-07-19T00:00:00.0000000
653,PEGAS G8BM082024,Aug-2024,32.825,33.35,32.745,33.325,33.339,67.0,14754,2024-07-22T00:00:00.0000000
654,PEGAS G8BM082024,Aug-2024,32.98,33.215,32.78,33.2,33.195,155.0,14876,2024-07-23T00:00:00.0000000
655,PEGAS G8BM082024,Aug-2024,33.75,34.25,33.75,34.25,34.055,330.0,15194,2024-07-24T00:00:00.0000000
656,PEGAS G8BM082024,Aug-2024,33.25,33.3,33.1,33.1,33.098,117.0,15383,2024-07-25T00:00:00.0000000
657,PEGAS G8BM082024,Aug-2024,33.91,34.025,33.8,33.8,33.82,148.0,15446,2024-07-26T00:00:00.0000000
658,PEGAS G8BM082024,Aug-2024,34.8,35.0,34.71,34.9,35.242,118.0,15562,2024-07-29T00:00:00.0000000
659,PEGAS G8BM082024,Aug-2024,35.15,35.225,35.07,35.225,35.705,31.0,15622,2024-07-30T00:00:00.0000000
660,PEGAS G8BM092024,Sep-2024,36.88,36.975,36.475,36.675,37.191,493.0,13624,2024-07-31T00:00:00.0000000
661,PEGAS G8BM092024,Sep-2024,37.5,38.375,37.48,38.3,38.346,115.0,13724,2024-08-01T00:00:00.0000000
662,PEGAS G8BM092024,Sep-2024,38.05,38.3,37.5,38.3,38.024,24.0,13743,2024-08-02T00:00:00.0000000
663,PEGAS G8BM092024,Sep-2024,37.48,37.48,36.4,36.775,36.899,16.0,13749,2024-08-05T00:00:00.0000000
664,PEGAS G8BM092024,Sep-2024,37.8,38.34,37.8,37.95,38.371,112.0,13853,2024-08-06T00:00:00.0000000
665,PEGAS G8BM092024,Sep-2024,38.0,40.5,38.0,40.5,40.388,41.0,13868,2024-08-07T00:00:00.0000000
666,PEGAS G8BM092024,Sep-2024,40.775,42.1,40.5,42.1,41.988,43.0,13917,2024-08-08T00:00:00.0000000
667,PEGAS G8BM092024,Sep-2024,42.295,42.295,41.5,41.665,42.209,121.0,14026,2024-08-09T00:00:00.0000000
668,PEGAS G8BM092024,Sep-2024,43.85,43.85,43.1,43.1,41.613,13.0,14030,2024-08-12T00:00:00.0000000
669,PEGAS G8BM092024,Sep-2024,41.0,41.85,41.0,41.75,41.289,40.0,14063,2024-08-13T00:00:00.0000000
670,PEGAS G8BM092024,Sep-2024,41.9,41.9,40.49,40.6,40.578,84.0,14101,2024-08-14T00:00:00.0000000
671,PEGAS G8BM092024,Sep-2024,40.65,41.25,40.65,41.25,41.0,28.0,14129,2024-08-15T00:00:00.0000000
672,PEGAS G8BM092024,Sep-2024,40.9,41.315,40.75,41.315,41.238,61.0,14190,2024-08-16T00:00:00.0000000
673,PEGAS G8BM092024,Sep-2024,41.0,42.125,41.0,41.6,41.733,82.0,14252,2024-08-19T00:00:00.0000000
674,PEGAS G8BM092024,Sep-2024,41.75,41.75,40.525,40.525,39.867,36.0,14288,2024-08-20T00:00:00.0000000
675,PEGAS G8BM092024,Sep-2024,40.15,40.15,39.045,39.045,39.013,279.0,14574,2024-08-21T00:00:00.0000000
676,PEGAS G8BM092024,Sep-2024,39.35,39.35,38.3,38.3,38.46,154.0,15044,2024-08-22T00:00:00.0000000
677,PEGAS G8BM092024,Sep-2024,38.65,39.0,38.1,38.775,38.781,487.0,15526,2024-08-23T00:00:00.0000000
678,PEGAS G8BM092024,Sep-2024,38.5,39.2,38.345,39.2,39.708,132.0,15586,2024-08-26T00:00:00.0000000
679,PEGAS G8BM092024,Sep-2024,40.5,40.7,40.35,40.65,40.699,192.0,15751,2024-08-27T00:00:00.0000000
680,PEGAS G8BM092024,Sep-2024,41.185,41.65,40.6,40.675,40.705,227.0,15793,2024-08-28T00:00:00.0000000
681,PEGAS G8BM092024,Sep-2024,40.7,40.85,40.2,40.475,40.622,138.0,15898,2024-08-29T00:00:00.0000000
682,PEGAS G8BM102024,Oct-2024,41.3,41.5,41.25,41.25,41.499,183.0,1280,2024-08-30T00:00:00.0000000
683,PEGAS G8BM102024,Oct-2024,41.2,41.2,40.3,40.375,40.368,560.0,1817,2024-09-02T00:00:00.0000000
684,PEGAS G8BM102024,Oct-2024,39.35,39.6,39.0,39.0,38.993,1062.0,2813,2024-09-03T00:00:00.0000000
685,PEGAS G8BM102024,Oct-2024,38.5,38.8,37.625,37.625,37.57,208.0,2953,2024-09-04T00:00:00.0000000
686,PEGAS G8BM102024,Oct-2024,37.9,38.2,37.7,38.15,37.927,125.0,3014,2024-09-05T00:00:00.0000000
687,PEGAS G8BM102024,Oct-2024,38.8,39.1,38.4,38.4,38.129,62.0,3116,2024-09-06T00:00:00.0000000
688,PEGAS G8BM102024,Oct-2024,38.95,39.0,38.775,38.775,38.98,27.0,3144,2024-09-09T00:00:00.0000000
689,PEGAS G8BM102024,Oct-2024,38.35,38.35,36.72,36.72,36.827,119.0,3235,2024-09-10T00:00:00.0000000
690,PEGAS G8BM102024,Oct-2024,37.4,37.5,36.6,37.5,37.67,124.0,3319,2024-09-11T00:00:00.0000000
691,PEGAS G8BM102024,Oct-2024,37.2,37.2,36.3,36.4,36.406,145.0,3424,2024-09-12T00:00:00.0000000
692,PEGAS G8BM102024,Oct-2024,37.0,37.45,36.55,36.9,36.854,395.0,3972,2024-09-13T00:00:00.0000000
693,PEGAS G8BM102024,Oct-2024,36.0,36.0,35.25,35.4,35.322,289.0,4100,2024-09-16T00:00:00.0000000
694,PEGAS G8BM102024,Oct-2024,35.6,36.85,35.6,36.8,36.824,114.0,4309,2024-09-17T00:00:00.0000000
695,PEGAS G8BM102024,Oct-2024,36.5,36.5,36.25,36.3,36.613,29.0,4312,2024-09-18T00:00:00.0000000
696,PEGAS G8BM102024,Oct-2024,37.7,38.0,34.45,34.675,34.597,168.0,4407,2024-09-19T00:00:00.0000000
697,PEGAS G8BM102024,Oct-2024,35.7,36.05,35.4,35.8,35.481,364.0,4790,2024-09-20T00:00:00.0000000
698,PEGAS G8BM102024,Oct-2024,36.65,37.6,36.25,37.6,37.547,172.0,4961,2024-09-23T00:00:00.0000000
699,PEGAS G8BM102024,Oct-2024,37.3,37.3,36.65,36.88,36.712,190.0,5168,2024-09-24T00:00:00.0000000
700,PEGAS G8BM102024,Oct-2024,37.45,38.45,36.9,38.45,38.455,102.0,5219,2024-09-25T00:00:00.0000000
701,PEGAS G8BM102024,Oct-2024,38.05,38.3,37.65,38.3,38.807,87.0,15444,2024-09-26T00:00:00.0000000
702,PEGAS G8BM102024,Oct-2024,38.4,38.6,38.05,38.5,38.72,131.0,15643,2024-09-27T00:00:00.0000000
703,PEGAS G8BM112024,Nov-2024,40.3,40.3,39.8,39.93,40.046,11.0,11396,2024-09-30T00:00:00.0000000
704,PEGAS G8BM112024,Nov-2024,39.245,39.85,38.55,39.85,40.248,230.0,11652,2024-10-01T00:00:00.0000000
705,PEGAS G8BM112024,Nov-2024,40.0,40.0,39.7,39.7,39.689,194.0,11817,2024-10-02T00:00:00.0000000
