,TickerSymbol,ContractName,Open,High,Low,Close,Settlement,Volume,OpenInterest,Date
706,PEGAS G8BM112024,Nov-2024,39.3,40.6,39.3,40.6,40.552,120.0,11924,2024-10-03T00:00:00.0000000
707,PEGAS G8BM112024,Nov-2024,40.6,41.45,40.525,41.45,41.711,155.0,11986,2024-10-04T00:00:00.0000000
708,PEGAS G8BM112024,Nov-2024,41.15,41.475,40.155,40.8,40.814,168.0,12125,2024-10-07T00:00:00.0000000
709,PEGAS G8BM112024,Nov-2024,40.2,40.5,39.35,39.35,39.565,154.0,12165,2024-10-08T00:00:00.0000000
710,PEGAS G8BM112024,Nov-2024,39.1,39.35,38.75,38.875,38.866,135.0,12300,2024-10-09T00:00:00.0000000
711,PEGAS G8BM112024,Nov-2024,39.4,40.4,39.4,40.4,40.541,260.0,12445,2024-10-10T00:00:00.0000000
712,PEGAS G8BM112024,Nov-2024,40.1,40.4,39.95,40.15,40.162,152.0,12583,2024-10-11T00:00:00.0000000
713,PEGAS G8BM112024,Nov-2024,40.25,40.85,40.025,40.85,40.848,165.0,12725,2024-10-14T00:00:00.0000000
714,PEGAS G8BM112024,Nov-2024,39.415,40.5,39.4,40.35,40.447,198.0,12847,2024-10-15T00:00:00.0000000
715,PEGAS G8BM112024,Nov-2024,40.5,40.75,39.85,40.0,40.005,241.0,13384,2024-10-16T00:00:00.0000000
716,PEGAS G8BM112024,Nov-2024,40.15,40.5,39.875,40.15,40.244,285.0,13403,2024-10-17T00:00:00.0000000
717,PEGAS G8BM112024,Nov-2024,40.0,40.15,39.7,39.7,39.688,346.0,13595,2024-10-18T00:00:00.0000000
718,PEGAS G8BM112024,Nov-2024,40.025,40.65,40.025,40.55,40.628,242.0,13833,2024-10-21T00:00:00.0000000
719,PEGAS G8BM112024,Nov-2024,40.5,41.5,40.5,41.5,41.234,238.0,13956,2024-10-22T00:00:00.0000000
720,PEGAS G8BM112024,Nov-2024,41.9,42.135,41.6,41.915,41.882,329.0,14286,2024-10-23T00:00:00.0000000
721,PEGAS G8BM112024,Nov-2024,42.3,42.9,42.3,42.775,42.464,177.0,14417,2024-10-24T00:00:00.0000000
722,PEGAS G8BM112024,Nov-2024,42.8,43.84,42.8,43.84,43.768,271.0,14517,2024-10-25T00:00:00.0000000
723,PEGAS G8BM112024,Nov-2024,42.25,42.9,42.2,42.9,42.867,141.0,14481,2024-10-28T00:00:00.0000000
724,PEGAS G8BM112024,Nov-2024,42.9,44.05,42.9,43.2,43.376,288.0,14894,2024-10-29T00:00:00.0000000
725,PEGAS G8BM112024,Nov-2024,42.3,42.3,41.9,41.975,41.412,304.0,15147,2024-10-30T00:00:00.0000000
726,PEGAS G8BM122024,Dec-2024,40.7,41.0,40.7,41.0,41.12,21.0,12020,2024-10-31T00:00:00.0000000
727,PEGAS G8BM122024,Dec-2024,40.05,40.05,39.5,39.5,39.76,11.0,12030,2024-11-01T00:00:00.0000000
728,PEGAS G8BM122024,Dec-2024,40.15,40.75,40.1,40.75,40.651,44.0,12056,2024-11-04T00:00:00.0000000
729,PEGAS G8BM122024,Dec-2024,41.0,41.4,40.8,40.94,40.925,83.0,12107,2024-11-05T00:00:00.0000000
730,PEGAS G8BM122024,Dec-2024,40.2,40.8,39.55,40.8,40.786,168.0,12235,2024-11-06T00:00:00.0000000
731,PEGAS G8BM122024,Dec-2024,41.5,41.675,41.3,41.675,41.641,44.0,12274,2024-11-07T00:00:00.0000000
732,PEGAS G8BM122024,Dec-2024,43.05,43.2,42.75,42.95,42.916,138.0,12292,2024-11-08T00:00:00.0000000
733,PEGAS G8BM122024,Dec-2024,43.3,44.5,43.3,44.275,44.107,240.0,12446,2024-11-11T00:00:00.0000000
734,PEGAS G8BM122024,Dec-2024,44.1,44.925,43.925,44.495,44.776,458.0,12897,2024-11-12T00:00:00.0000000
735,PEGAS G8BM122024,Dec-2024,43.7,44.6,43.7,44.485,44.323,343.0,13218,2024-11-13T00:00:00.0000000
736,PEGAS G8BM122024,Dec-2024,46.75,46.875,46.25,46.875,47.222,170.0,13391,2024-11-14T00:00:00.0000000
737,PEGAS G8BM122024,Dec-2024,47.0,47.75,46.55,47.75,47.721,359.0,13602,2024-11-15T00:00:00.0000000
738,PEGAS G8BM122024,Dec-2024,47.8,47.9,47.105,47.9,47.888,240.0,13826,2024-11-18T00:00:00.0000000
739,PEGAS G8BM122024,Dec-2024,47.7,48.075,46.45,46.45,46.46,200.0,13920,2024-11-19T00:00:00.0000000
740,PEGAS G8BM122024,Dec-2024,46.55,47.8,46.55,47.575,47.589,157.0,14131,2024-11-20T00:00:00.0000000
741,PEGAS G8BM122024,Dec-2024,48.85,49.615,48.85,49.3,49.265,332.0,14407,2024-11-21T00:00:00.0000000
742,PEGAS G8BM122024,Dec-2024,49.6,49.8,48.4,48.4,47.883,87.0,14479,2024-11-22T00:00:00.0000000
743,PEGAS G8BM122024,Dec-2024,48.1,49.7,48.1,48.775,48.763,461.0,15220,2024-11-25T00:00:00.0000000
744,PEGAS G8BM122024,Dec-2024,48.3,49.4,47.3,48.05,48.05,613.0,15664,2024-11-26T00:00:00.0000000
745,PEGAS G8BM122024,Dec-2024,47.275,47.6,47.15,47.6,47.612,309.0,15921,2024-11-27T00:00:00.0000000
746,PEGAS G8BM122024,Dec-2024,47.6,47.6,46.95,47.0,47.018,230.0,16055,2024-11-28T00:00:00.0000000
747,PEGAS G8BM012025,Jan-2025,48.425,48.425,48.425,48.425,48.714,2.0,611,2024-11-29T00:00:00.0000000
748,PEGAS G8BM012025,Jan-2025,50.4,50.4,49.545,49.725,49.897,118.0,727,2024-12-02T00:00:00.0000000
749,PEGAS G8BM012025,Jan-2025,50.75,50.75,49.55,49.75,49.876,193.0,902,2024-12-03T00:00:00.0000000
750,PEGAS G8BM012025,Jan-2025,49.2,49.2,48.2,48.2,48.221,193.0,1096,2024-12-04T00:00:00.0000000
751,PEGAS G8BM012025,Jan-2025,48.275,48.65,47.7,47.825,47.768,232.0,1308,2024-12-05T00:00:00.0000000
752,PEGAS G8BM012025,Jan-2025,47.6,47.825,47.35,47.4,47.732,87.0,1395,2024-12-06T00:00:00.0000000
753,PEGAS G8BM012025,Jan-2025,47.0,47.1,46.235,46.235,46.234,262.0,1651,2024-12-09T00:00:00.0000000
754,PEGAS G8BM012025,Jan-2025,46.2,46.75,46.2,46.655,46.926,162.0,1808,2024-12-10T00:00:00.0000000
755,PEGAS G8BM012025,Jan-2025,47.1,47.1,46.08,46.1,46.073,95.0,1900,2024-12-11T00:00:00.0000000
756,PEGAS G8BM012025,Jan-2025,45.4,45.4,44.4,44.4,44.351,124.0,2066,2024-12-12T00:00:00.0000000
757,PEGAS G8BM012025,Jan-2025,44.74,44.74,42.8,42.8,42.818,84.0,2142,2024-12-13T00:00:00.0000000
758,PEGAS G8BM012025,Jan-2025,41.63,41.9,41.175,41.425,41.881,122.0,2259,2024-12-16T00:00:00.0000000
759,PEGAS G8BM012025,Jan-2025,42.0,43.505,41.85,43.42,43.462,186.0,2722,2024-12-17T00:00:00.0000000
760,PEGAS G8BM012025,Jan-2025,43.25,43.25,42.2,42.375,42.39,92.0,2876,2024-12-18T00:00:00.0000000
761,PEGAS G8BM012025,Jan-2025,43.0,44.4,42.1,44.4,44.024,424.0,3328,2024-12-19T00:00:00.0000000
762,PEGAS G8BM012025,Jan-2025,45.45,45.45,44.65,44.775,45.478,151.0,3463,2024-12-20T00:00:00.0000000
763,PEGAS G8BM012025,Jan-2025,45.5,47.05,45.5,46.825,46.899,81.0,3495,2024-12-23T00:00:00.0000000
764,PEGAS G8BM012025,Jan-2025,,,,,47.51,5.0,3498,2024-12-24T00:00:00.0000000
765,PEGAS G8BM012025,Jan-2025,48.4,49.3,48.4,49.225,48.823,83.0,17724,2024-12-27T00:00:00.0000000
766,PEGAS G8BM012025,Jan-2025,49.0,49.0,48.8,48.8,49.122,64.0,17727,2024-12-30T00:00:00.0000000
767,PEGAS G8BM022025,Feb-2025,,,,,50.372,30.0,16631,2024-12-31T00:00:00.0000000
768,PEGAS G8BM022025,Feb-2025,51.5,51.5,50.3,51.2,51.414,19.0,16644,2025-01-02T00:00:00.0000000
769,PEGAS G8BM022025,Feb-2025,51.1,51.3,51.1,51.1,50.832,92.0,16729,2025-01-03T00:00:00.0000000
770,PEGAS G8BM022025,Feb-2025,49.625,49.63,49.25,49.25,48.683,144.0,16801,2025-01-06T00:00:00.0000000
771,PEGAS G8BM022025,Feb-2025,48.5,48.8,47.5,48.8,48.822,145.0,16869,2025-01-07T00:00:00.0000000
772,PEGAS G8BM022025,Feb-2025,48.7,48.8,46.97,47.0,46.884,181.0,17044,2025-01-08T00:00:00.0000000
773,PEGAS G8BM022025,Feb-2025,46.45,46.45,45.7,46.3,46.262,43.0,17087,2025-01-09T00:00:00.0000000
774,PEGAS G8BM022025,Feb-2025,46.1,46.2,44.95,46.15,46.341,210.0,17211,2025-01-10T00:00:00.0000000
775,PEGAS G8BM022025,Feb-2025,48.35,48.985,48.0,48.985,49.526,167.0,17252,2025-01-13T00:00:00.0000000
776,PEGAS G8BM022025,Feb-2025,49.33,49.5,47.91,47.925,48.074,231.0,17341,2025-01-14T00:00:00.0000000
777,PEGAS G8BM022025,Feb-2025,48.435,48.9,47.95,48.3,48.078,137.0,17360,2025-01-15T00:00:00.0000000
778,PEGAS G8BM022025,Feb-2025,47.25,47.475,47.25,47.425,47.417,44.0,17373,2025-01-16T00:00:00.0000000
779,PEGAS G8BM022025,Feb-2025,47.885,48.21,47.885,48.21,47.986,65.0,17378,2025-01-17T00:00:00.0000000
780,PEGAS G8BM022025,Feb-2025,47.55,48.8,47.55,48.75,48.765,200.0,17892,2025-01-20T00:00:00.0000000
781,PEGAS G8BM022025,Feb-2025,49.385,50.75,48.55,50.73,50.767,88.0,18030,2025-01-21T00:00:00.0000000
782,PEGAS G8BM022025,Feb-2025,50.735,51.05,49.8,49.8,49.718,67.0,18141,2025-01-22T00:00:00.0000000
783,PEGAS G8BM022025,Feb-2025,50.57,50.75,49.8,49.8,50.118,133.0,18162,2025-01-23T00:00:00.0000000
784,PEGAS G8BM022025,Feb-2025,50.775,50.775,49.5,49.755,50.798,65.0,18208,2025-01-24T00:00:00.0000000
785,PEGAS G8BM022025,Feb-2025,50.2,50.2,48.98,49.1,48.987,99.0,16671,2025-01-27T00:00:00.0000000
786,PEGAS G8BM022025,Feb-2025,49.5,49.9,49.15,49.2,49.34,190.0,16794,2025-01-28T00:00:00.0000000
787,PEGAS G8BM022025,Feb-2025,50.15,52.3,50.15,52.2,52.404,184.0,16953,2025-01-29T00:00:00.0000000
788,PEGAS G8BM022025,Feb-2025,52.0,53.3,52.0,52.75,52.751,284.0,17054,2025-01-30T00:00:00.0000000
789,PEGAS G8BM032025,Mar-2025,53.55,54.6,53.2,54.15,54.245,82.0,18317,2025-01-31T00:00:00.0000000
790,PEGAS G8BM032025,Mar-2025,54.2,54.975,54.2,54.55,54.567,197.0,18493,2025-02-03T00:00:00.0000000
791,PEGAS G8BM032025,Mar-2025,54.16,54.17,52.5,52.5,52.833,268.0,18748,2025-02-04T00:00:00.0000000
792,PEGAS G8BM032025,Mar-2025,53.3,54.4,52.925,54.4,54.266,140.0,18794,2025-02-05T00:00:00.0000000
793,PEGAS G8BM032025,Mar-2025,54.9,55.85,54.85,55.245,55.277,146.0,18830,2025-02-06T00:00:00.0000000
794,PEGAS G8BM032025,Mar-2025,54.9,56.4,54.9,56.4,56.529,147.0,18890,2025-02-07T00:00:00.0000000
795,PEGAS G8BM032025,Mar-2025,58.91,59.4,58.5,58.915,58.589,73.0,18932,2025-02-10T00:00:00.0000000
796,PEGAS G8BM032025,Mar-2025,59.0,59.35,58.125,59.225,58.755,210.0,18983,2025-02-11T00:00:00.0000000
797,PEGAS G8BM032025,Mar-2025,57.7,58.0,56.3,56.7,56.731,214.0,19200,2025-02-12T00:00:00.0000000
798,PEGAS G8BM032025,Mar-2025,53.685,54.25,52.175,52.3,52.502,152.0,19335,2025-02-13T00:00:00.0000000
799,PEGAS G8BM032025,Mar-2025,49.7,52.05,49.7,52.05,51.765,143.0,19454,2025-02-14T00:00:00.0000000
800,PEGAS G8BM032025,Mar-2025,51.1,52.15,49.0,49.3,49.474,267.0,19706,2025-02-17T00:00:00.0000000
801,PEGAS G8BM032025,Mar-2025,49.25,50.9,48.6,50.9,50.542,295.0,19933,2025-02-18T00:00:00.0000000
802,PEGAS G8BM032025,Mar-2025,50.22,51.08,48.85,48.85,49.693,228.0,20186,2025-02-19T00:00:00.0000000
803,PEGAS G8BM032025,Mar-2025,49.28,49.705,48.815,48.825,49.014,197.0,20313,2025-02-20T00:00:00.0000000
804,PEGAS G8BM032025,Mar-2025,49.3,49.35,48.6,48.725,48.528,147.0,20470,2025-02-21T00:00:00.0000000
805,PEGAS G8BM032025,Mar-2025,48.0,48.95,46.7,48.525,48.882,352.0,20651,2025-02-24T00:00:00.0000000
806,PEGAS G8BM032025,Mar-2025,48.5,48.5,45.2,45.5,45.86,113.0,20813,2025-02-25T00:00:00.0000000
807,PEGAS G8BM032025,Mar-2025,44.9,44.9,42.75,43.125,43.028,380.0,21095,2025-02-26T00:00:00.0000000
808,PEGAS G8BM032025,Mar-2025,45.7,46.8,45.5,46.75,46.518,100.0,19352,2025-02-27T00:00:00.0000000
809,PEGAS G8BM042025,Apr-2025,47.4,47.4,46.1,46.3,46.104,66.0,1853,2025-02-28T00:00:00.0000000
810,PEGAS G8BM042025,Apr-2025,48.0,48.0,46.525,46.85,47.0,30.0,1860,2025-03-03T00:00:00.0000000
811,PEGAS G8BM042025,Apr-2025,46.15,46.5,44.275,44.825,44.976,147.0,1956,2025-03-04T00:00:00.0000000
812,PEGAS G8BM042025,Apr-2025,44.8,45.0,42.7,42.8,42.722,111.0,2055,2025-03-05T00:00:00.0000000
813,PEGAS G8BM042025,Apr-2025,42.6,43.0,38.975,39.15,39.603,250.0,2197,2025-03-06T00:00:00.0000000
814,PEGAS G8BM042025,Apr-2025,38.1,42.4,38.1,40.595,41.307,198.0,2312,2025-03-07T00:00:00.0000000
815,PEGAS G8BM042025,Apr-2025,41.575,42.7,41.575,42.7,42.582,139.0,2444,2025-03-10T00:00:00.0000000
816,PEGAS G8BM042025,Apr-2025,43.525,44.75,42.5,44.75,44.172,137.0,2518,2025-03-11T00:00:00.0000000
817,PEGAS G8BM042025,Apr-2025,44.7,44.8,43.0,43.475,43.79,143.0,2638,2025-03-12T00:00:00.0000000
818,PEGAS G8BM042025,Apr-2025,44.42,44.8,43.25,43.6,43.466,408.0,2920,2025-03-13T00:00:00.0000000
819,PEGAS G8BM042025,Apr-2025,43.4,44.175,43.39,43.77,43.748,141.0,3047,2025-03-14T00:00:00.0000000
820,PEGAS G8BM042025,Apr-2025,43.25,43.49,42.5,42.95,42.755,230.0,3272,2025-03-17T00:00:00.0000000
821,PEGAS G8BM042025,Apr-2025,43.0,43.0,41.895,42.125,42.259,153.0,3426,2025-03-18T00:00:00.0000000
822,PEGAS G8BM042025,Apr-2025,43.8,45.2,43.715,45.0,45.021,203.0,3593,2025-03-19T00:00:00.0000000
823,PEGAS G8BM042025,Apr-2025,45.4,45.4,44.35,44.35,44.626,276.0,3821,2025-03-20T00:00:00.0000000
824,PEGAS G8BM042025,Apr-2025,45.7,45.8,44.005,44.065,44.258,296.0,5390,2025-03-21T00:00:00.0000000
825,PEGAS G8BM042025,Apr-2025,43.8,44.2,43.4,44.2,44.422,358.0,6391,2025-03-24T00:00:00.0000000
826,PEGAS G8BM042025,Apr-2025,43.85,44.5,43.0,43.0,43.338,351.0,7186,2025-03-25T00:00:00.0000000
827,PEGAS G8BM042025,Apr-2025,42.85,43.2,42.6,42.6,42.625,413.0,7521,2025-03-26T00:00:00.0000000
828,PEGAS G8BM042025,Apr-2025,43.05,43.475,42.8,42.8,42.96,259.0,18561,2025-03-27T00:00:00.0000000
829,PEGAS G8BM042025,Apr-2025,42.8,42.975,42.2,42.2,42.256,75.0,18622,2025-03-28T00:00:00.0000000
830,PEGAS G8BM052025,May-2025,43.2,43.2,41.97,42.5,42.614,188.0,11888,2025-03-31T00:00:00.0000000
831,PEGAS G8BM052025,May-2025,42.725,43.775,42.3,43.705,44.591,124.0,12006,2025-04-01T00:00:00.0000000
832,PEGAS G8BM052025,May-2025,44.2,44.4,43.25,43.3,43.417,188.0,12078,2025-04-02T00:00:00.0000000
833,PEGAS G8BM052025,May-2025,42.25,42.28,41.0,41.8,41.608,75.0,12150,2025-04-03T00:00:00.0000000
834,PEGAS G8BM052025,May-2025,38.43,38.675,37.725,38.6,38.604,300.0,12379,2025-04-04T00:00:00.0000000
835,PEGAS G8BM052025,May-2025,37.3,39.5,37.1,39.5,39.5,335.0,12665,2025-04-07T00:00:00.0000000
836,PEGAS G8BM052025,May-2025,39.0,39.33,38.16,38.5,38.741,455.0,12955,2025-04-08T00:00:00.0000000
837,PEGAS G8BM052025,May-2025,37.15,37.42,36.2,36.2,36.245,529.0,13500,2025-04-09T00:00:00.0000000
838,PEGAS G8BM052025,May-2025,37.015,37.5,35.75,35.75,35.801,301.0,13712,2025-04-10T00:00:00.0000000
839,PEGAS G8BM052025,May-2025,35.7,36.13,35.4,36.13,35.956,153.0,13849,2025-04-11T00:00:00.0000000
840,PEGAS G8BM052025,May-2025,36.55,37.0,36.5,36.96,36.991,274.0,14084,2025-04-14T00:00:00.0000000
841,PEGAS G8BM052025,May-2025,37.25,37.9,36.895,36.9,37.077,478.0,14510,2025-04-15T00:00:00.0000000
842,PEGAS G8BM052025,May-2025,37.3,38.2,37.25,37.64,37.865,402.0,14900,2025-04-16T00:00:00.0000000
843,PEGAS G8BM052025,May-2025,38.25,38.25,38.1,38.2,38.193,292.0,15184,2025-04-17T00:00:00.0000000
844,PEGAS G8BM052025,May-2025,37.0,37.3,36.55,36.55,36.682,232.0,15406,2025-04-22T00:00:00.0000000
845,PEGAS G8BM052025,May-2025,37.3,37.4,36.5,36.5,36.478,272.0,16898,2025-04-23T00:00:00.0000000
846,PEGAS G8BM052025,May-2025,35.55,35.95,35.55,35.9,35.688,454.0,17313,2025-04-24T00:00:00.0000000
847,PEGAS G8BM052025,May-2025,35.75,35.8,34.725,34.725,34.732,428.0,18016,2025-04-25T00:00:00.0000000
848,PEGAS G8BM052025,May-2025,34.725,35.1,34.5,34.87,34.762,160.0,17405,2025-04-28T00:00:00.0000000
849,PEGAS G8BM052025,May-2025,34.075,34.2,33.75,33.9,34.339,293.0,17623,2025-04-29T00:00:00.0000000
850,PEGAS G8BM062025,Jun-2025,34.0,34.825,34.0,34.825,34.694,83.0,11990,2025-04-30T00:00:00.0000000
851,PEGAS G8BM062025,Jun-2025,35.01,35.8,35.01,35.32,35.558,352.0,12332,2025-05-02T00:00:00.0000000
852,PEGAS G8BM062025,Jun-2025,35.235,35.375,35.1,35.225,35.541,90.0,12422,2025-05-05T00:00:00.0000000
853,PEGAS G8BM062025,Jun-2025,37.125,37.325,37.06,37.325,37.321,254.0,12675,2025-05-06T00:00:00.0000000
854,PEGAS G8BM062025,Jun-2025,38.0,38.0,37.1,37.1,37.117,257.0,12931,2025-05-07T00:00:00.0000000
855,PEGAS G8BM062025,Jun-2025,37.1,38.1,37.1,38.1,37.956,217.0,13122,2025-05-08T00:00:00.0000000
856,PEGAS G8BM062025,Jun-2025,37.95,38.05,37.395,37.395,37.325,164.0,13198,2025-05-09T00:00:00.0000000
857,PEGAS G8BM062025,Jun-2025,38.4,38.96,38.0,38.3,38.275,65.0,13255,2025-05-12T00:00:00.0000000
858,PEGAS G8BM062025,Jun-2025,38.41,38.5,38.0,38.475,38.495,162.0,13370,2025-05-13T00:00:00.0000000
859,PEGAS G8BM062025,Jun-2025,38.34,38.34,37.57,37.8,38.015,196.0,13464,2025-05-14T00:00:00.0000000
860,PEGAS G8BM062025,Jun-2025,37.885,37.89,37.8,37.8,38.408,79.0,13528,2025-05-15T00:00:00.0000000
861,PEGAS G8BM062025,Jun-2025,38.7,38.75,37.99,37.99,38.21,73.0,13544,2025-05-16T00:00:00.0000000
862,PEGAS G8BM062025,Jun-2025,38.175,38.4,38.175,38.4,38.386,83.0,13581,2025-05-19T00:00:00.0000000
863,PEGAS G8BM062025,Jun-2025,38.7,39.525,38.7,39.225,39.888,124.0,13643,2025-05-20T00:00:00.0000000
864,PEGAS G8BM062025,Jun-2025,40.285,40.75,40.2,40.2,39.654,61.0,13698,2025-05-21T00:00:00.0000000
865,PEGAS G8BM062025,Jun-2025,39.9,39.9,39.175,39.425,39.349,131.0,13829,2025-05-22T00:00:00.0000000
866,PEGAS G8BM062025,Jun-2025,39.575,39.8,39.375,39.375,39.549,382.0,15588,2025-05-23T00:00:00.0000000
867,PEGAS G8BM062025,Jun-2025,40.3,40.3,39.8,39.8,40.363,10.0,15595,2025-05-26T00:00:00.0000000
868,PEGAS G8BM062025,Jun-2025,40.1,40.2,39.8,40.2,40.204,276.0,15862,2025-05-27T00:00:00.0000000
869,PEGAS G8BM062025,Jun-2025,39.975,40.245,39.85,39.9,39.843,719.0,16896,2025-05-28T00:00:00.0000000
870,PEGAS G8BM062025,Jun-2025,39.85,39.86,38.475,38.475,38.482,374.0,17934,2025-05-29T00:00:00.0000000
871,PEGAS G8BM072025,Jul-2025,38.58,38.58,38.58,38.58,37.575,2.0,655,2025-05-30T00:00:00.0000000
872,PEGAS G8BM072025,Jul-2025,38.7,38.7,38.55,38.55,38.339,8.0,663,2025-06-02T00:00:00.0000000
873,PEGAS G8BM072025,Jul-2025,39.1,39.1,39.1,39.1,39.252,53.0,716,2025-06-03T00:00:00.0000000
874,PEGAS G8BM072025,Jul-2025,39.7,39.7,39.45,39.45,39.392,62.0,777,2025-06-04T00:00:00.0000000
875,PEGAS G8BM072025,Jul-2025,39.8,40.0,39.705,39.705,40.147,55.0,819,2025-06-05T00:00:00.0000000
876,PEGAS G8BM072025,Jul-2025,39.665,39.8,39.665,39.8,40.159,106.0,923,2025-06-06T00:00:00.0000000
877,PEGAS G8BM072025,Jul-2025,39.785,39.8,39.5,39.5,39.598,185.0,1104,2025-06-09T00:00:00.0000000
878,PEGAS G8BM072025,Jul-2025,38.6,38.6,38.35,38.4,38.583,43.0,1233,2025-06-10T00:00:00.0000000
879,PEGAS G8BM072025,Jul-2025,39.45,39.65,39.0,39.65,39.749,136.0,1567,2025-06-11T00:00:00.0000000
880,PEGAS G8BM072025,Jul-2025,39.875,40.2,39.875,40.2,40.077,141.0,1706,2025-06-12T00:00:00.0000000
881,PEGAS G8BM072025,Jul-2025,41.39,41.39,41.39,41.39,41.76,11.0,1757,2025-06-13T00:00:00.0000000
882,PEGAS G8BM072025,Jul-2025,42.56,42.675,41.3,41.72,41.696,630.0,2354,2025-06-16T00:00:00.0000000
